productBox href,Category,i-amphtml-fill-content src,i-amphtml-layout-fill,i-amphtml-fill-content src 2,Brand,p-title,price-box,price-diff-retail,price-diff-saving
https://priceoye.pk/mobiles/samsung/samsung-galaxy-a54-5g,Mobile,https://static.priceoye.pk/images/badges/12-12-sale.png,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Samsung Galaxy A54 5G"">",https://static.priceoye.pk/images/product-placeholder.svg,Samsung,Samsung Galaxy A54 5G,"Rs. 127,999","Rs. 140,999",(9% OFF)
https://priceoye.pk/mobiles/samsung/samsung-galaxy-a13,Mobile,https://static.priceoye.pk/images/badges/12-12-sale.png,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Samsung Galaxy A13"">",https://static.priceoye.pk/images/product-placeholder.svg,Samsung,Samsung Galaxy A13,"Rs. 47,999","Rs. 57,999",(17% OFF)
https://priceoye.pk/mobiles/samsung/samsung-galaxy-z-fold-4,Mobile,https://static.priceoye.pk/images/badges/12-12-sale.png,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Samsung Galaxy Z Fold 4"">",https://static.priceoye.pk/images/product-placeholder.svg,Samsung,Samsung Galaxy Z Fold 4,"Rs. 301,999","Rs. 539,999",(44% OFF)
https://priceoye.pk/mobiles/samsung/samsung-galaxy-z-fold-5,Mobile,https://static.priceoye.pk/images/badges/12-12-sale.png,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Samsung Galaxy Z Fold 5"">",https://static.priceoye.pk/images/product-placeholder.svg,Samsung,Samsung Galaxy Z Fold 5,"Rs. 505,999","Rs. 559,999",(10% OFF)
https://priceoye.pk/mobiles/samsung/samsung-galaxy-s23-fe,Mobile,https://static.priceoye.pk/images/badges/12-12-sale.png,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Samsung Galaxy S23 FE"">",https://static.priceoye.pk/images/product-placeholder.svg,Samsung,Samsung Galaxy S23 FE,"Rs. 177,777","Rs. 184,999",(4% OFF)
https://priceoye.pk/mobiles/samsung/samsung-galaxy-s23-ultra,Mobile,https://static.priceoye.pk/images/badges/12-12-sale.png,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Samsung Galaxy S23 Ultra"">",https://static.priceoye.pk/images/product-placeholder.svg,Samsung,Samsung Galaxy S23 Ultra,"Rs. 494,999","Rs. 545,000",(9% OFF)
https://priceoye.pk/mobiles/samsung/samsung-galaxy-a53,Mobile,,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Samsung Galaxy A53 5G"">",https://static.priceoye.pk/images/product-placeholder.svg,Samsung,Samsung Galaxy A53 5G,"Rs. 129,499","Rs. 133,999",(3% OFF)
https://priceoye.pk/mobiles/samsung/samsung-galaxy-a04s,Mobile,https://static.priceoye.pk/images/badges/12-12-sale.png,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Samsung Galaxy A04s"">",https://static.priceoye.pk/images/product-placeholder.svg,Samsung,Samsung Galaxy A04s,"Rs. 34,999","Rs. 43,999",(20% OFF)
https://priceoye.pk/mobiles/samsung/samsung-galaxy-a04,Mobile,https://static.priceoye.pk/images/badges/12-12-sale.png,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Samsung Galaxy A04"">",https://static.priceoye.pk/images/product-placeholder.svg,Samsung,Samsung Galaxy A04,"Rs. 25,999","Rs. 35,500",(27% OFF)
https://priceoye.pk/mobiles/samsung/samsung-galaxy-z-flip-4,Mobile,https://static.priceoye.pk/images/badges/12-12-sale.png,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Samsung Galaxy Z Flip 4"">",https://static.priceoye.pk/images/product-placeholder.svg,Samsung,Samsung Galaxy Z Flip 4,"Rs. 194,999","Rs. 332,999",(41% OFF)
https://priceoye.pk/mobiles/samsung/samsung-galaxy-a12,Mobile,,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Samsung Galaxy A12"">",https://static.priceoye.pk/images/product-placeholder.svg,Samsung,Samsung Galaxy A12,"Rs. 40,999","Rs. 47,999",(15% OFF)
https://priceoye.pk/mobiles/samsung/samsung-galaxy-a04e,Mobile,,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Samsung Galaxy A04e"">",https://static.priceoye.pk/images/product-placeholder.svg,Samsung,Samsung Galaxy A04e,"Rs. 28,799","Rs. 33,999",(15% OFF)
https://priceoye.pk/mobiles/samsung/samsung-galaxy-s22-ultra,Mobile,https://static.priceoye.pk/images/badges/12-12-sale.png,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Samsung Galaxy S22 Ultra"">",https://static.priceoye.pk/images/product-placeholder.svg,Samsung,Samsung Galaxy S22 Ultra,"Rs. 369,999",,
https://priceoye.pk/mobiles/samsung/samsung-galaxy-s22,Mobile,,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Samsung Galaxy S22"">",https://static.priceoye.pk/images/product-placeholder.svg,Samsung,Samsung Galaxy S22,"Rs. 265,999",,
https://priceoye.pk/mobiles/samsung/samsung-galaxy-z-flip-5,Mobile,,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Samsung Galaxy Z Flip 5"">",https://static.priceoye.pk/images/product-placeholder.svg,Samsung,Samsung Galaxy Z Flip 5,"Rs. 324,999",,
https://priceoye.pk/mobiles/samsung/samsung-galaxy-a73,Mobile,,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Samsung Galaxy A73"">",https://static.priceoye.pk/images/product-placeholder.svg,Samsung,Samsung Galaxy A73,"Rs. 197,999",,
https://priceoye.pk/mobiles/samsung/samsung-galaxy-a33,Mobile,,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Samsung Galaxy A33 5G"">",https://static.priceoye.pk/images/product-placeholder.svg,Samsung,Samsung Galaxy A33 5G,"Rs. 102,999",,
https://priceoye.pk/mobiles/samsung/samsung-galaxy-s23,Mobile,https://images.priceoye.pk/placeholder-product-mobile-270x270.jpg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Samsung Galaxy S23"">",https://static.priceoye.pk/images/product-placeholder.svg,Samsung,Samsung Galaxy S23,"Rs. 359,999",,
https://priceoye.pk/mobiles/samsung/samsung-galaxy-a34,Mobile,https://static.priceoye.pk/images/badges/12-12-sale.png,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Samsung Galaxy A34"">",https://static.priceoye.pk/images/product-placeholder.svg,Samsung,Samsung Galaxy A34,"Rs. 99,999",,
https://priceoye.pk/mobiles/samsung/samsung-galaxy-a32,Mobile,,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Samsung Galaxy A32"">",https://static.priceoye.pk/images/product-placeholder.svg,Samsung,Samsung Galaxy A32,"Rs. 79,999",,
https://priceoye.pk/mobiles/samsung/samsung-galaxy-a14,Mobile,https://static.priceoye.pk/images/badges/12-12-sale.png,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Samsung Galaxy A14"">",https://static.priceoye.pk/images/product-placeholder.svg,Samsung,Samsung Galaxy A14,"Rs. 46,999",,
https://priceoye.pk/mobiles/samsung/samsung-galaxy-a22,Mobile,,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Samsung Galaxy A22"">",https://static.priceoye.pk/images/product-placeholder.svg,Samsung,Samsung Galaxy A22,"Rs. 55,999",,
https://priceoye.pk/mobiles/samsung/samsung-galaxy-a24-4g,Mobile,https://static.priceoye.pk/images/badges/12-12-sale.png,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Samsung Galaxy A24 4G"">",https://static.priceoye.pk/images/product-placeholder.svg,Samsung,Samsung Galaxy A24 4G,"Rs. 62,999",,
https://priceoye.pk/mobiles/samsung/samsung-galaxy-a03,Mobile,,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Samsung Galaxy A03"">",https://static.priceoye.pk/images/product-placeholder.svg,Samsung,Samsung Galaxy A03,"Rs. 26,699",,
https://priceoye.pk/mobiles/samsung/samsung-galaxy-a23,Mobile,,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Samsung Galaxy A23"">",https://static.priceoye.pk/images/product-placeholder.svg,Samsung,Samsung Galaxy A23,"Rs. 74,199",,
https://priceoye.pk/mobiles/samsung/samsung-galaxy-s21-fe,Mobile,,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Samsung Galaxy S21 FE"">",https://static.priceoye.pk/images/product-placeholder.svg,Samsung,Samsung Galaxy S21 FE,"Rs. 189,999",,
https://priceoye.pk/mobiles/samsung/samsung-galaxy-m04,Mobile,,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Samsung Galaxy M04"">",https://static.priceoye.pk/images/product-placeholder.svg,Samsung,Samsung Galaxy M04,"Rs. 29,999",,
https://priceoye.pk/mobiles/samsung/samsung-galaxy-m24,Mobile,,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Samsung Galaxy M24"">",https://static.priceoye.pk/images/product-placeholder.svg,Samsung,Samsung Galaxy M24,"Rs. 64,999",,
https://priceoye.pk/mobiles/samsung/samsung-galaxy-m34-5g,Mobile,,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Samsung Galaxy M34 5G"">",https://static.priceoye.pk/images/product-placeholder.svg,Samsung,Samsung Galaxy M34 5G,"Rs. 69,999",,
https://priceoye.pk/mobiles/samsung/samsung-galaxy-m54,Mobile,,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Samsung Galaxy M54"">",https://static.priceoye.pk/images/product-placeholder.svg,Samsung,Samsung Galaxy M54,"Rs. 79,999",,
https://priceoye.pk/mobiles/samsung/samsung-galaxy-s23-plus,Mobile,,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Samsung Galaxy S23 Plus"">",https://static.priceoye.pk/images/product-placeholder.svg,Samsung,Samsung Galaxy S23 Plus,"Rs. 499,000",,
https://priceoye.pk/mobiles/samsung/samsung-galaxy-f54,Mobile,,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Samsung Galaxy F54"">",https://static.priceoye.pk/images/product-placeholder.svg,Samsung,Samsung Galaxy F54,"Rs. 74,499",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Samsung Galaxy Z Flip"">",https://images.priceoye.pk/samsung-galaxy-z-flip-pakistan-priceoye-moizv-270x270.webp,Samsung,Samsung Galaxy Z Flip,"Rs. 131,999",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Samsung Galaxy Z Fold 3 5G"">",https://images.priceoye.pk/samsung-galaxy-z-fold-3-pakistan-priceoye-zmnjq-270x270.webp,Samsung,Samsung Galaxy Z Fold 3 5G,"Rs. 305,999",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Samsung Galaxy S21 Ultra"">",https://images.priceoye.pk/samsung-galaxy-s21-ultra-pakistan-priceoye-g8bhv-270x270.webp,Samsung,Samsung Galaxy S21 Ultra,"Rs. 225,499",,
https://priceoye.pk/mobiles/realme/realme-narzo-50a-prime,Mobile,https://static.priceoye.pk/images/badges/12-12-sale.png,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Realme Narzo 50A Prime"">",https://static.priceoye.pk/images/product-placeholder.svg,Realme,Realme Narzo 50A Prime,"Rs. 26,999","Rs. 37,999",(29% OFF)
https://priceoye.pk/mobiles/realme/realme-c51,Mobile,https://static.priceoye.pk/images/badges/12-12-sale.png,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Realme C51"">",https://static.priceoye.pk/images/product-placeholder.svg,Realme,Realme C51,"Rs. 28,999","Rs. 29,999",(3% OFF)
https://priceoye.pk/mobiles/realme/realme-c35,Mobile,https://static.priceoye.pk/images/badges/12-12-sale.png,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Realme C35"">",https://static.priceoye.pk/images/product-placeholder.svg,Realme,Realme C35,"Rs. 31,999","Rs. 49,999",(36% OFF)
https://priceoye.pk/mobiles/realme/realme-c25y,Mobile,https://static.priceoye.pk/images/badges/12-12-sale.png,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Realme C25Y"">",https://static.priceoye.pk/images/product-placeholder.svg,Realme,Realme C25Y,"Rs. 37,699","Rs. 49,999",(25% OFF)
https://priceoye.pk/mobiles/realme/realme-9i,Mobile,,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Realme 9i"">",https://static.priceoye.pk/images/product-placeholder.svg,Realme,Realme 9i,"Rs. 77,499","Rs. 79,999",(3% OFF)
https://priceoye.pk/mobiles/realme/realme-c30,Mobile,https://static.priceoye.pk/images/badges/12-12-sale.png,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Realme C30"">",https://static.priceoye.pk/images/product-placeholder.svg,Realme,Realme C30,"Rs. 23,699","Rs. 23,999",(1% OFF)
https://priceoye.pk/mobiles/realme/realme-c33,Mobile,https://static.priceoye.pk/images/badges/12-12-sale.png,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Realme C33"">",https://static.priceoye.pk/images/product-placeholder.svg,Realme,Realme C33,"Rs. 39,999",,
https://priceoye.pk/mobiles/realme/realme-narzo-50,Mobile,,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Realme Narzo 50"">",https://static.priceoye.pk/images/product-placeholder.svg,Realme,Realme Narzo 50,"Rs. 38,499","Rs. 44,999",(14% OFF)
https://priceoye.pk/mobiles/realme/realme-c21,Mobile,,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Realme C21"">",https://static.priceoye.pk/images/product-placeholder.svg,Realme,Realme C21,"Rs. 33,499",,
https://priceoye.pk/mobiles/realme/realme-c11-2021,Mobile,https://static.priceoye.pk/images/badges/12-12-sale.png,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Realme C11 2021"">",https://static.priceoye.pk/images/product-placeholder.svg,Realme,Realme C11 2021,"Rs. 29,399",,
https://priceoye.pk/mobiles/realme/realme-c21y,Mobile,,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Realme C21Y"">",https://static.priceoye.pk/images/product-placeholder.svg,Realme,Realme C21Y,"Rs. 33,299",,
https://priceoye.pk/mobiles/realme/realme-9-4g,Mobile,,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Realme 9 4G"">",https://static.priceoye.pk/images/product-placeholder.svg,Realme,Realme 9 4G,"Rs. 97,299",,
https://priceoye.pk/mobiles/realme/realme-9-pro-plus,Mobile,https://static.priceoye.pk/images/badges/12-12-sale.png,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Realme 9 Pro Plus"">",https://static.priceoye.pk/images/product-placeholder.svg,Realme,Realme 9 Pro Plus,"Rs. 95,999",,
https://priceoye.pk/mobiles/realme/realme-narzo-50i,Mobile,,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Realme Narzo 50i"">",https://static.priceoye.pk/images/product-placeholder.svg,Realme,Realme Narzo 50i,"Rs. 28,999",,
https://priceoye.pk/mobiles/realme/realme-c53,Mobile,https://static.priceoye.pk/images/badges/12-12-sale.png,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Realme C53"">",https://static.priceoye.pk/images/product-placeholder.svg,Realme,Realme C53,"Rs. 38,499",,
https://priceoye.pk/mobiles/realme/realme-c25s,Mobile,,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Realme C25s"">",https://static.priceoye.pk/images/product-placeholder.svg,Realme,Realme C25s,"Rs. 40,600",,
https://priceoye.pk/mobiles/realme/realme-q5,Mobile,,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Realme Q5"">",https://static.priceoye.pk/images/product-placeholder.svg,Realme,Realme Q5,"Rs. 49,999",,
https://priceoye.pk/mobiles/realme/realme-10s,Mobile,,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Realme 10s"">",https://static.priceoye.pk/images/product-placeholder.svg,Realme,Realme 10s,"Rs. 59,999",,
https://priceoye.pk/mobiles/realme/realme-gt-neo-5,Mobile,,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Realme GT Neo 5"">",https://static.priceoye.pk/images/product-placeholder.svg,Realme,Realme GT Neo 5,"Rs. 98,999",,
https://priceoye.pk/mobiles/realme/realme-c31,Mobile,,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Realme C31"">",https://static.priceoye.pk/images/product-placeholder.svg,Realme,Realme C31,"Rs. 24,999",,
https://priceoye.pk/mobiles/realme/realme-gt-neo-4,Mobile,,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Realme GT Neo 4"">",https://static.priceoye.pk/images/product-placeholder.svg,Realme,Realme GT Neo 4,"Rs. 59,999",,
https://priceoye.pk/mobiles/realme/realme-narzo-9i,Mobile,,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Realme Narzo 9i"">",https://static.priceoye.pk/images/product-placeholder.svg,Realme,Realme Narzo 9i,"Rs. 29,999",,
https://priceoye.pk/mobiles/realme/realme-9i-5g,Mobile,,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Realme 9i 5G"">",https://static.priceoye.pk/images/product-placeholder.svg,Realme,Realme 9i 5G,"Rs. 44,999",,
https://priceoye.pk/mobiles/realme/realme-10,Mobile,,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Realme 10"">",https://static.priceoye.pk/images/product-placeholder.svg,Realme,Realme 10,"Rs. 39,999",,
https://priceoye.pk/mobiles/realme/realme-11-pro-plus,Mobile,https://images.priceoye.pk/placeholder-product-mobile-270x270.jpg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Realme 11 Pro Plus"">",https://static.priceoye.pk/images/product-placeholder.svg,Realme,Realme 11 Pro Plus,"Rs. 100,000",,
https://priceoye.pk/mobiles/realme/realme-gt-neo-3,Mobile,,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Realme GT Neo 3"">",https://static.priceoye.pk/images/product-placeholder.svg,Realme,Realme GT Neo 3,"Rs. 56,999",,
https://priceoye.pk/mobiles/realme/realme-gt-2-pro-master-edition,Mobile,,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Realme GT 2 Pro Master Edition"">",https://static.priceoye.pk/images/product-placeholder.svg,Realme,Realme GT 2 Pro Master Edition,"Rs. 110,000",,
https://priceoye.pk/mobiles/realme/realme-gt2-explorer-master,Mobile,,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Realme GT2 Explorer Master"">",https://static.priceoye.pk/images/product-placeholder.svg,Realme,Realme GT2 Explorer Master,"Rs. 78,999",,
https://priceoye.pk/mobiles/realme/realme-c55,Mobile,,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Realme C55"">",https://static.priceoye.pk/images/product-placeholder.svg,Realme,Realme C55,"Rs. 54,999",,
https://priceoye.pk/mobiles/realme/realme-gt2-pro,Mobile,,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Realme GT2 Pro"">",https://static.priceoye.pk/images/product-placeholder.svg,Realme,Realme GT2 Pro,"Rs. 89,999",,
https://priceoye.pk/mobiles/realme/realme-q5-pro,Mobile,,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Realme Q5 Pro"">",https://static.priceoye.pk/images/product-placeholder.svg,Realme,Realme Q5 Pro,"Rs. 84,999",,
https://priceoye.pk/mobiles/realme/realme-c30s,Mobile,,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Realme C30s"">",https://static.priceoye.pk/images/product-placeholder.svg,Realme,Realme C30s,"Rs. 23,999",,
https://priceoye.pk/mobiles/realme/realme-narzo-n55,Mobile,,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Realme Narzo N55"">",https://static.priceoye.pk/images/product-placeholder.svg,Realme,Realme Narzo N55,"Rs. 49,999",,
https://priceoye.pk/mobiles/realme/realme-narzo-60-pro,Mobile,,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Realme Narzo 60 Pro"">",https://static.priceoye.pk/images/product-placeholder.svg,Realme,Realme Narzo 60 Pro,"Rs. 60,999",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Realme 7i"">",https://images.priceoye.pk/realme-7i-pakistan-priceoye-lmk9s-270x270.webp,Realme,Realme 7i,"Rs. 31,699",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Realme C17"">",https://images.priceoye.pk/realme-c17-pakistan-priceoye-zc541-270x270.webp,Realme,Realme C17,"Rs. 27,700",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Realme GT Master Edition"">",https://images.priceoye.pk/realme-gt-master-edition-pakistan-priceoye-kdd7m-270x270.webp,Realme,Realme GT Master Edition,"Rs. 107,999",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Realme C2"">",https://images.priceoye.pk/realme-c2-pakistan-priceoye-ylv5k-270x270.webp,Realme,Realme C2,"Rs. 15,999",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Realme X3 Super Zoom"">",https://images.priceoye.pk/realme-x3-super-zoom-pakistan-priceoye-sb56r-270x270.webp,Realme,Realme X3 Super Zoom,"Rs. 75,300",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Realme 5"">",https://images.priceoye.pk/realme-5-pakistan-priceoye-t1i53-270x270.webp,Realme,Realme 5,"Rs. 25,999",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Realme 5 Pro"">",https://images.priceoye.pk/realme-5-pro-pakistan-priceoye-m1cds-270x270.webp,Realme,Realme 5 Pro,"Rs. 32,999",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Realme C11"">",https://images.priceoye.pk/realme-c11-pakistan-priceoye-b073w-270x270.webp,Realme,Realme C11,"Rs. 15,399",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Realme 8 pro"">",https://images.priceoye.pk/realme-8-pro-pakistan-priceoye-1dthm-270x270.webp,Realme,Realme 8 pro,"Rs. 47,999",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Realme C25"">",https://images.priceoye.pk/realme-c25-pakistan-priceoye-h4gnk-270x270.webp,Realme,Realme C25,"Rs. 24,900",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Realme 6"">",https://images.priceoye.pk/realme-6-pakistan-priceoye-y4in7-270x270.webp,Realme,Realme 6,"Rs. 36,500",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Realme 6 Pro"">",https://images.priceoye.pk/realme-6-pro-pakistan-priceoye-eyewb-270x270.webp,Realme,Realme 6 Pro,"Rs. 41,500",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Realme C15"">",https://images.priceoye.pk/realme-c15-pakistan-priceoye-f86qw-270x270.webp,Realme,Realme C15,"Rs. 21,999",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Realme XT"">",https://images.priceoye.pk/realme-xt-pakistan-priceoye-o9ho8-270x270.webp,Realme,Realme XT,"Rs. 49,999",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Realme 2 Pro"">",https://images.priceoye.pk/oppo-realme-2-pro-pakistan-priceoye-8t8lz-270x270.webp,Realme,Realme 2 Pro,"Rs. 41,999",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Realme 3 Pro"">",https://images.priceoye.pk/realme-3-pro-pakistan-priceoye-4w8aa-270x270.webp,Realme,Realme 3 Pro,"Rs. 39,999",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Realme 8"">",https://images.priceoye.pk/realme-8-pakistan-priceoye-s7edv-270x270.webp,Realme,Realme 8,"Rs. 37,199",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Realme 5S"">",https://images.priceoye.pk/realme-5s-pakistan-priceoye-co8vh-270x270.webp,Realme,Realme 5S,"Rs. 29,999",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Realme 5i"">",https://images.priceoye.pk/realme-5i-pakistan-priceoye-2kepy-270x270.webp,Realme,Realme 5i,"Rs. 23,600",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Realme 6i"">",https://images.priceoye.pk/realme-6i-pakistan-priceoye-sfhuy-270x270.webp,Realme,Realme 6i,"Rs. 29,999",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Realme 7 Pro"">",https://images.priceoye.pk/realme-7-pro-pakistan-priceoye-cwudx-270x270.webp,Realme,Realme 7 Pro,"Rs. 49,999",,
https://priceoye.pk/mobiles/realme/realme-10-pro,Mobile,,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Realme 10 Pro"">",https://static.priceoye.pk/images/product-placeholder.svg,Realme,Realme 10 Pro,"Rs. 48,999",,
https://priceoye.pk/mobiles/realme/realme-dizo-star-300,Mobile,,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Realme Dizo Star 300"">",https://static.priceoye.pk/images/product-placeholder.svg,Realme,Realme Dizo Star 300,"Rs. 3,399",,
https://priceoye.pk/mobiles/realme/realme-explorer-master,Mobile,,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Realme Explorer Master"">",https://static.priceoye.pk/images/product-placeholder.svg,Realme,Realme Explorer Master,"Rs. 78,999",,
https://priceoye.pk/mobiles/realme/realme-v25,Mobile,,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Realme V25"">",https://static.priceoye.pk/images/product-placeholder.svg,Realme,Realme V25,"Rs. 43,999",,
